AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
595,425,Naveen Achari,,1.0,A2
596,426,Dinesh Murthy,26.0,1.0,A1
597,427,Irfan Banakar,,1.0,A1
598,428,Divya Desai,30.0,2.0,A1
599,429,Basavaraj Biradar,33.0,1.0,A1
600,430,Basavaraj Angadi,,1.0,A1
601,431,Santosh Khan,27.0,1.0,A1
602,432,Sunitha Kumar,27.0,2.0,A1
603,432,Ramesh Angadi,30.0,,A2
604,433,Raghavendra Naik,,1.0,A1
605,434,Praveen Patil,17.0,,A1
606,436,Mohammed Kulkarni,23.0,,A1
607,437,Venkatesh Patil,28.0,1.0,A1
608,438,Abdul Poojari,,1.0,A1
609,438,Abdul Hegde,,1.0,A2
610,439,Ramesh D'Souza,36.0,1.0,A1
611,439,Abdul Kulkarni,,1.0,A2
612,439,Shivakumar Banakar,16.0,1.0,A3
613,440,Anil Khan,20.0,1.0,A1
614,441,Praveen Nayaka,15.0,1.0,A1
615,441,Srinivas Hegde,43.0,1.0,A2
616,443,Santosh Gowda,21.0,1.0,A1
617,445,Pallavi Fernandes,,2.0,A1
618,447,Chetan Patil,29.0,,A1
619,447,Naveen Patil,,1.0,A2
620,448,Praveen Banakar,,1.0,A1
621,449,Anthony Murthy,,1.0,A1
622,449,Ramesh Pai,22.0,,A2
623,450,Hanumantha Pai,25.0,1.0,A1
624,451,Prakash Banakar,23.0,1.0,A1
625,451,Srinivas Biradar,,1.0,A2
626,453,Nagamma Nayaka,39.0,2.0,A1
627,453,Prakash Rao,20.0,1.0,A2
628,454,Selvi Patil,28.0,2.0,A1
629,454,Dinesh Bhat,32.0,1.0,A2
630,454,Mahesh Biradar,,1.0,A3
631,456,Syed Bhat,27.0,,A1
632,457,Kiran Shetty,29.0,1.0,A1
633,457,Santosh Achari,27.0,1.0,A2
634,458,Joseph Hegde,36.0,1.0,A1
635,459,Naveen Gowda,27.0,1.0,A1
636,459,Ramesh Reddy,22.0,1.0,A2
637,460,Anthony Khan,,1.0,A1
638,461,Naveen Kumar,18.0,1.0,A1
639,464,Anthony Rao,,1.0,A1
640,465,Imran Angadi,,1.0,A1
641,465,Chetan Naik,23.0,1.0,A2
642,466,Geetha Banakar,29.0,2.0,A1
643,467,Chetan Gowda,40.0,1.0,A1
644,468,Joseph D'Souza,25.0,1.0,A1
645,468,Suresh Kulkarni,,1.0,A2
646,468,Venkatesh Reddy,34.0,,A3
647,468,Naveen Murthy,28.0,1.0,A4
648,469,Santosh Pai,,1.0,A1
649,474,Anthony Fernandes,28.0,1.0,A1
650,475,Umesh Pai,23.0,1.0,A1
651,475,Umesh Swamy,26.0,1.0,A2
652,476,Abdul Achari,28.0,1.0,A1
653,476,Lokesh Kulkarni,43.0,,A2
654,476,Santosh Kumar,20.0,1.0,A3
655,476,Imran Sheikh,27.0,,A4
656,477,Syed Banakar,33.0,,A1
657,477,Irfan D'Souza,25.0,1.0,A2
658,478,Imran Poojari,17.0,,A1
659,479,Harish Biradar,17.0,1.0,A1
660,480,Raghavendra Pai,46.0,1.0,A1
661,481,Wilson Hegde,33.0,1.0,A1
662,482,Hanumantha Sheikh,,1.0,A1
663,483,Joseph Gowda,30.0,1.0,A1
664,485,Anil Kumar,,1.0,A1
665,487,Abdul Khan,31.0,1.0,A1
666,487,Wilson Shetty,,1.0,A2
667,488,Prakash Gowda,21.0,,A1
668,488,Imran Reddy,,1.0,A2
669,488,Venkatesh Bhat,19.0,1.0,A3
670,488,Irfan Pai,28.0,1.0,A4
671,488,Suresh Fernandes,,1.0,A5
672,488,Joseph Reddy,22.0,,A6
673,489,Srinivas D'Souza,21.0,1.0,A1
674,490,Ramesh Pai,,,A1
675,493,Irfan Bhat,19.0,1.0,A1
676,493,Hanumantha Bhat,39.0,1.0,A2
677,495,Syed Gowda,,1.0,A1
678,495,Abdul Bhat,41.0,1.0,A2
679,495,Chetan Patil,24.0,1.0,A3
680,496,Syed Shetty,27.0,1.0,A1
681,498,Praveen Kumar,,1.0,A1
682,498,Shivakumar Pai,30.0,1.0,A2
683,498,Dinesh Desai,48.0,1.0,A3
684,498,Dinesh Gowda,21.0,1.0,A4
685,499,Praveen D'Souza,,1.0,A1
686,499,Naveen Bhat,,1.0,A2
687,500,Praveen Bhat,18.0,1.0,A1
688,500,Syed Patil,26.0,1.0,A2
689,501,Anil Bhat,22.0,1.0,A1
690,502,Manjunath Banakar,25.0,1.0,A1
691,503,Syed Banakar,29.0,1.0,A1
692,505,Mahesh Hegde,38.0,1.0,A1
693,505,Chetan Pai,19.0,1.0,A2
694,505,Srinivas Reddy,,1.0,A3
695,505,Manjunath Desai,,1.0,A4
696,505,Joseph Biradar,33.0,1.0,A5
697,505,Santosh Reddy,,1.0,A6
698,505,Mahesh Poojari,21.0,1.0,A7
699,505,Savitha Nayaka,24.0,2.0,A8
700,505,Wilson Kumar,23.0,,A9
701,506,Suresh D'Souza,23.0,1.0,A1
702,508,Prakash Murthy,29.0,,A1
703,509,Venkatesh Reddy,26.0,1.0,A1
704,509,Manjunath Kulkarni,36.0,,A2
705,510,Syed Rao,31.0,1.0,A1
706,510,Ramesh Shetty,29.0,1.0,A2
707,510,Mary Angadi,,2.0,A3
708,510,Hanumantha Hegde,27.0,1.0,A4
709,511,Kavitha Kulkarni,29.0,2.0,A1
710,511,Suresh Murthy,25.0,1.0,A2
711,512,Harish Shetty,34.0,1.0,A1
712,513,Syed Bhat,26.0,1.0,A1
713,513,Praveen Sheikh,19.0,,A2
714,515,Suresh Sheikh,28.0,1.0,A1
715,515,Naveen Nayaka,31.0,1.0,A2
716,515,Irfan Kumar,,1.0,A3
717,515,Sunitha Achari,26.0,2.0,A4
718,516,Umesh Khan,35.0,1.0,A1
719,517,Praveen Gowda,17.0,1.0,A1
720,518,Basavaraj Khan,,1.0,A1
721,520,Basavaraj Achari,25.0,1.0,A1
722,523,Hanumantha Hegde,32.0,1.0,A1
723,523,Manjunath Murthy,37.0,1.0,A2
724,523,Venkatesh Kumar,24.0,1.0,A3
725,523,Imran Naik,21.0,1.0,A4
726,524,Naveen Gowda,26.0,1.0,A1
727,524,Nagaraj Angadi,22.0,1.0,A2
728,524,Irfan D'Souza,25.0,1.0,A3
729,524,Hanumantha Murthy,,1.0,A4
730,525,Ramesh Pai,,,A1
731,526,Santosh Reddy,21.0,,A1
732,527,Hanumantha Hegde,17.0,1.0,A1
733,528,Prakash Banakar,31.0,,A1
734,529,Asha Khan,30.0,,A1
735,531,Syed Pai,,1.0,A1
736,533,Divya Bhat,,2.0,A1
737,534,Suresh Naik,,1.0,A1
738,534,Suma Kulkarni,18.0,2.0,A2
739,535,Prakash D'Souza,37.0,1.0,A1
740,536,Chetan Biradar,17.0,1.0,A1
741,537,Hanumantha Rao,26.0,1.0,A1
742,538,Suresh Biradar,26.0,1.0,A1
743,539,Joseph Angadi,24.0,1.0,A1
744,540,Lokesh D'Souza,25.0,,A1
745,541,Rekha D'Souza,,,A1
746,543,Anthony Bhat,41.0,1.0,A1
747,544,Imran Sheikh,,,A1
748,544,Pallavi Kulkarni,33.0,2.0,A2
749,544,Suma Biradar,27.0,2.0,A3
750,545,Chetan Naik,22.0,1.0,A1
751,546,Syed Swamy,15.0,1.0,A1
752,546,Mahesh Banakar,40.0,1.0,A2
753,546,Pushpa Kumar,28.0,2.0,A3
754,546,Kiran Khan,,,A4
755,547,Shivakumar Rao,29.0,1.0,A1
756,548,Dinesh Banakar,25.0,1.0,A1
757,549,Syed Fernandes,20.0,1.0,A1
758,550,Umesh Banakar,21.0,1.0,A1
759,551,Mahesh Biradar,29.0,1.0,A1
760,551,Mahesh Desai,,1.0,A2
761,552,Wilson Biradar,,,A1
762,552,Venkatesh Banakar,27.0,1.0,A2
763,552,Nagaraj Bhat,,1.0,A3
764,554,Suresh Rao,,1.0,A1
765,555,Girish Naik,,1.0,A1
766,555,Kiran Sheikh,,1.0,A2
767,556,Basavaraj Murthy,42.0,1.0,A1
768,557,Wilson Patil,17.0,1.0,A1
769,557,Hanumantha Angadi,20.0,1.0,A2
770,558,Imran Pai,16.0,1.0,A1
771,558,Dinesh Khan,,1.0,A2
772,559,Suresh Khan,34.0,1.0,A1
773,560,Srinivas Hegde,23.0,1.0,A1
774,560,Dinesh Angadi,,1.0,A2
775,560,Naveen Sheikh,17.0,1.0,A3
776,561,Vijay Rao,26.0,1.0,A1
777,561,Syed Reddy,28.0,,A2
778,561,Lokesh Shetty,33.0,1.0,A3
779,563,Lokesh Khan,,1.0,A1
780,565,Girish Banakar,32.0,1.0,A1
781,567,Ramesh Gowda,29.0,1.0,A1
782,567,Lokesh Gowda,,1.0,A2
783,569,Chetan Desai,,1.0,A1
784,569,Hanumantha Desai,,1.0,A2
785,570,Nagaraj Shetty,,1.0,A1
786,571,Suresh Achari,28.0,1.0,A1
787,572,Kiran Desai,18.0,1.0,A1
788,572,Imran Gowda,43.0,1.0,A2
789,575,Manjunath Pai,21.0,1.0,A1
790,575,Imran Patil,21.0,1.0,A2
791,581,Lokesh Angadi,,1.0,A1
792,582,Naveen Poojari,,1.0,A1
793,582,Anil Reddy,20.0,1.0,A2
794,583,Shivakumar Kumar,,1.0,A1
795,585,Irfan D'Souza,36.0,3.0,A1
796,585,Santosh Banakar,25.0,1.0,A2
797,586,Mahesh Kulkarni,39.0,1.0,A1
798,587,Anil Swamy,35.0,1.0,A1
799,588,Vijay Achari,21.0,1.0,A1
800,589,Praveen Fernandes,36.0,1.0,A1
801,589,Wilson Patil,28.0,1.0,A2
802,589,Joseph Kumar,22.0,1.0,A3
803,590,Shivakumar Bhat,,1.0,A1
804,590,Geetha Sheikh,30.0,2.0,A2
805,590,Umesh Patil,34.0,1.0,A3
806,591,Wilson Gowda,36.0,,A1
807,592,Prakash Achari,42.0,1.0,A1
808,596,Hanumantha Kumar,29.0,1.0,A1
809,596,Vijay Desai,62.0,1.0,A2
810,597,Prakash Patil,23.0,1.0,A1
811,597,Basavaraj Bhat,35.0,1.0,A2
812,598,Sunitha Kumar,,2.0,A1
813,598,Irfan Swamy,40.0,1.0,A2
814,598,Shivakumar Kumar,,1.0,A3
815,601,Mohammed Patil,24.0,1.0,A1
816,603,Harish Hegde,,1.0,A1
817,603,Raghavendra Achari,28.0,1.0,A2
818,604,Shivakumar Poojari,,1.0,A1
819,605,Mohammed Naik,28.0,1.0,A1
820,606,Girish Patil,,1.0,A1
821,606,Nagaraj Banakar,18.0,1.0,A2
822,606,Dinesh Achari,19.0,1.0,A3
823,613,Praveen Hegde,29.0,,A1
824,614,Shivakumar Hegde,,1.0,A1
825,614,Joseph Biradar,31.0,1.0,A2
826,614,Dinesh Naik,15.0,1.0,A3
827,614,Harish Gowda,23.0,1.0,A4
828,615,Prakash Achari,,1.0,A1
829,615,Manjula Poojari,,2.0,A2
830,615,Joseph Pai,,1.0,A3
831,615,Chetan Hegde,24.0,1.0,A4
832,615,Hanumantha Reddy,,1.0,A5
833,615,Vijay Kulkarni,33.0,1.0,A6
834,615,Santosh Rao,32.0,1.0,A7
835,615,Wilson Shetty,15.0,,A8
836,615,Hanumantha D'Souza,36.0,1.0,A9
837,615,Umesh Rao,38.0,1.0,A10
838,615,Manjunath Desai,32.0,1.0,A11
839,617,Basavaraj Patil,27.0,1.0,A1
840,618,Lokesh Desai,,1.0,A1
841,619,Prakash Biradar,20.0,,A1
842,621,Anil Rao,,1.0,A1
843,622,Srinivas Sheikh,19.0,1.0,A1
844,624,Shobha Nayaka,36.0,2.0,A1
845,626,Joseph Khan,33.0,1.0,A1
846,627,Vijay Banakar,39.0,,A1
847,627,Kiran Kumar,26.0,1.0,A2
848,628,Praveen Angadi,,,A1
849,628,Prakash Kumar,,1.0,A2
850,628,Basavaraj Banakar,36.0,1.0,A3
851,629,Shivakumar Gowda,,1.0,A1
852,630,Irfan Bhat,31.0,1.0,A1
853,633,Irfan Achari,15.0,1.0,A1
854,635,Kiran Rao,30.0,1.0,A1
855,635,Nagaraj Pai,22.0,1.0,A2
856,635,Prakash Rao,,1.0,A3
857,636,Nagaraj Biradar,,1.0,A1
858,637,Basavaraj Pai,31.0,1.0,A1
859,638,Girish Gowda,,1.0,A1
860,639,Manjunath Murthy,28.0,1.0,A1
861,639,Santosh Pai,,1.0,A2
862,640,Srinivas Kumar,24.0,1.0,A1
863,640,Syed Patil,,,A2
864,640,Vijay Poojari,58.0,3.0,A3
865,640,Prakash Swamy,23.0,1.0,A4
866,640,Prakash Achari,28.0,1.0,A5
867,640,Suresh D'Souza,33.0,1.0,A6
868,640,Praveen Sheikh,21.0,1.0,A7
869,641,Shivakumar Poojari,29.0,1.0,A1
870,644,Naveen Gowda,28.0,1.0,A1
871,644,Asha Rao,18.0,2.0,A2
872,644,Basavaraj Desai,33.0,1.0,A3
873,644,Joseph Bhat,44.0,1.0,A4
874,645,Santosh Kumar,28.0,1.0,A1
875,646,Chetan Patil,24.0,1.0,A1
876,646,Praveen Desai,30.0,3.0,A2
877,646,Abdul Angadi,18.0,1.0,A3
878,646,Srinivas Sheikh,23.0,1.0,A4
879,648,Imran Kulkarni,34.0,1.0,A1
880,649,Praveen Biradar,40.0,1.0,A1
881,649,Imran Swamy,,1.0,A2
882,651,Srinivas Murthy,35.0,,A1
883,651,Ramesh Banakar,,1.0,A2
884,651,Suresh Khan,,1.0,A3
885,653,Santosh D'Souza,36.0,1.0,A1
886,653,Mary Murthy,40.0,2.0,A2
887,654,Anthony Sheikh,21.0,1.0,A1
888,658,Naveen Reddy,,,A1
889,658,Raghavendra Gowda,,1.0,A2
890,658,Irfan Naik,44.0,,A3
891,658,Nagaraj Hegde,21.0,1.0,A4
892,659,Umesh Nayaka,60.0,1.0,A1
893,659,Basavaraj D'Souza,16.0,1.0,A2
894,660,Prakash Angadi,,1.0,A1
895,661,Imran Murthy,18.0,1.0,A1
896,661,Girish Banakar,24.0,1.0,A2
897,662,Prakash Naik,,1.0,A1
898,662,Irfan Kulkarni,43.0,1.0,A2
899,662,Savitha Murthy,,2.0,A3
900,662,Umesh Hegde,21.0,1.0,A4
901,664,Anil Reddy,35.0,1.0,A1
902,665,Hanumantha Shetty,,1.0,A1
903,665,Syed Patil,20.0,1.0,A2
904,669,Wilson Bhat,,1.0,A1
905,669,Vijay Hegde,,3.0,A2
906,669,Nagaraj Bhat,32.0,1.0,A3
907,670,Vijay Angadi,,1.0,A1
908,670,Savitha Murthy,37.0,2.0,A2
909,671,Raghavendra Desai,23.0,3.0,A1
910,672,Syed Swamy,23.0,1.0,A1
911,672,Prakash Patil,,1.0,A2
912,673,Mahesh Sheikh,18.0,1.0,A1
913,673,Asha Kumar,22.0,2.0,A2
914,674,Raghavendra Achari,17.0,1.0,A1
915,675,Dinesh Naik,29.0,1.0,A1
916,675,Chetan Bhat,33.0,1.0,A2
917,676,Wilson Poojari,33.0,1.0,A1
918,677,Mohammed Biradar,30.0,1.0,A1
919,677,Mohammed Kulkarni,17.0,1.0,A2
920,678,Venkatesh Rao,20.0,1.0,A1
921,678,Abdul Gowda,34.0,1.0,A2
922,679,Lokesh Poojari,32.0,1.0,A1
923,680,Mohammed Angadi,,1.0,A1
924,680,Hanumantha Fernandes,37.0,1.0,A2
925,681,Srinivas Shetty,,1.0,A1
926,685,Suresh Kulkarni,,1.0,A1
927,686,Basavaraj Banakar,26.0,1.0,A1
928,686,Ramesh Khan,29.0,1.0,A2
929,686,Praveen Pai,34.0,1.0,A3
930,686,Joseph Swamy,37.0,1.0,A4
931,687,Nagamma Kumar,21.0,2.0,A1
932,687,Anil Banakar,26.0,1.0,A2
933,688,Imran Naik,37.0,,A1
934,688,Hanumantha Murthy,,1.0,A2
935,688,Basavaraj Gowda,24.0,1.0,A3
936,688,Basavaraj Gowda,24.0,1.0,A4
937,691,Mohammed Gowda,21.0,1.0,A1
938,691,Raghavendra Fernandes,,1.0,A2
939,691,Anthony Poojari,24.0,1.0,A3
940,692,Chetan Patil,24.0,1.0,A1
941,692,Dinesh Swamy,23.0,1.0,A2
942,692,Wilson Swamy,25.0,1.0,A3
943,692,Nagaraj Achari,52.0,1.0,A4
944,693,Chetan Bhat,,1.0,A1
945,693,Imran Murthy,18.0,1.0,A2
946,693,Abdul Shetty,22.0,1.0,A3
947,694,Selvi Kulkarni,21.0,,A1
948,694,Basavaraj Biradar,,,A2
949,697,Girish Khan,22.0,1.0,A1
950,698,Basavaraj Desai,31.0,1.0,A1
951,698,Harish Biradar,23.0,1.0,A2
952,698,Kiran Kumar,32.0,1.0,A3
953,699,Shivakumar Rao,23.0,1.0,A1
954,700,Venkatesh Swamy,19.0,1.0,A1
955,701,Imran Patil,30.0,1.0,A1
956,701,Srinivas Angadi,36.0,1.0,A2
957,702,Kiran Sheikh,,1.0,A1
958,703,Mohammed Naik,31.0,1.0,A1
959,703,Kiran Swamy,29.0,1.0,A2
960,703,Imran Gowda,22.0,1.0,A3
961,704,Anil Shetty,,1.0,A1
962,704,Ramesh Kulkarni,46.0,1.0,A2
963,705,Manjunath Naik,,1.0,A1
964,705,Abdul Bhat,,,A2
965,705,Bhagya Swamy,,2.0,A3
966,706,Shivakumar Shetty,22.0,1.0,A1
967,706,Shobha D'Souza,,,A2
968,707,Basavaraj Swamy,,1.0,A1
969,708,Divya Bhat,21.0,,A1
970,709,Abdul Patil,,1.0,A1
971,710,Dinesh Rao,,1.0,A1
972,712,Sunitha Banakar,36.0,2.0,A1
973,712,Joseph Banakar,16.0,,A2
974,712,Srinivas Hegde,31.0,1.0,A3
975,713,Anthony Bhat,22.0,1.0,A1
976,713,Kavitha Biradar,29.0,2.0,A2
977,713,Dinesh Hegde,23.0,,A3
978,715,Manjula Pai,,2.0,A1
979,716,Praveen Reddy,25.0,1.0,A1
980,716,Suresh Kumar,21.0,1.0,A2
981,716,Imran Naik,,1.0,A3
982,717,Fathima Rao,20.0,2.0,A1
983,717,Irfan Pai,20.0,1.0,A2
984,717,Anil Kulkarni,24.0,1.0,A3
985,717,Harish Fernandes,,1.0,A4
986,718,Hanumantha Sheikh,,1.0,A1
987,718,Lokesh Kumar,,1.0,A2
988,719,Hanumantha Patil,,1.0,A1
989,719,Naveen Kumar,,1.0,A2
990,719,Manjunath Achari,,1.0,A3
991,720,Suresh Khan,21.0,,A1
992,722,Anthony Naik,15.0,1.0,A1
993,722,Irfan Pai,,1.0,A2
994,723,Abdul Naik,30.0,1.0,A1
995,723,Joseph Banakar,22.0,1.0,A2
996,724,Joseph Poojari,51.0,1.0,A1
997,725,Pushpa Rao,,2.0,A1
998,726,Chetan Patil,24.0,1.0,A1
999,727,Nagaraj Achari,,1.0,A1
1000,729,Lokesh Fernandes,,1.0,A1
1001,729,Chetan Rao,29.0,1.0,A2
1002,730,Venkatesh Khan,23.0,,A1
1003,730,Anthony Gowda,,,A2
1004,731,Chetan Kumar,,,A1
1005,734,Umesh Achari,,1.0,A1
1006,735,Raghavendra Sheikh,23.0,1.0,A1
1007,736,Wilson Rao,,1.0,A1
1008,738,Nagaraj Swamy,28.0,1.0,A1
1009,740,Manjunath Bhat,15.0,1.0,A1
1010,741,Suresh Fernandes,31.0,1.0,A1
1011,741,Suma Bhat,28.0,2.0,A2
1012,741,Suresh Fernandes,24.0,1.0,A3
1013,743,Mohammed Pai,29.0,1.0,A1
1014,743,Nagaraj Reddy,23.0,1.0,A2
1015,744,Shivakumar Angadi,23.0,1.0,A1
1016,744,Venkatesh Patil,,,A2
1017,746,Venkatesh Murthy,,,A1
1018,747,Vijay Angadi,29.0,1.0,A1
1019,749,Harish Khan,15.0,1.0,A1
1020,749,Anthony Bhat,23.0,1.0,A2
1021,750,Imran Murthy,18.0,1.0,A1
1022,751,Anil Kulkarni,,1.0,A1
1023,751,Nagaraj Reddy,17.0,1.0,A2
1024,751,Srinivas Khan,24.0,1.0,A3
1025,751,Hanumantha Poojari,19.0,1.0,A4
1026,751,Umesh Gowda,22.0,1.0,A5
1027,752,Mohammed Fernandes,32.0,1.0,A1
1028,753,Prakash Shetty,33.0,1.0,A1
1029,754,Naveen Sheikh,,3.0,A1
1030,756,Dinesh Shetty,18.0,1.0,A1
1031,757,Mohammed Murthy,,1.0,A1
1032,758,Raghavendra Banakar,,1.0,A1
1033,761,Praveen Achari,21.0,,A1
1034,762,Abdul Angadi,,1.0,A1
1035,763,Irfan Patil,24.0,1.0,A1
1036,763,Harish Achari,47.0,1.0,A2
1037,763,Mahesh Reddy,32.0,1.0,A3
1038,764,Hanumantha Khan,25.0,1.0,A1
1039,765,Ramesh Sheikh,20.0,1.0,A1
1040,766,Imran D'Souza,,1.0,A1
1041,767,Dinesh Bhat,31.0,1.0,A1
1042,769,Basavaraj Pai,23.0,1.0,A1
1043,769,Kiran Gowda,37.0,1.0,A2
1044,770,Hanumantha Angadi,19.0,1.0,A1
1045,770,Manjunath Naik,,1.0,A2
1046,772,Vijay Pai,24.0,1.0,A1
1047,772,Irfan Biradar,,1.0,A2
1048,773,Mohammed Banakar,,1.0,A1
1049,774,Lokesh Reddy,33.0,1.0,A1
1050,774,Srinivas Hegde,,1.0,A2
1051,775,Prakash Poojari,34.0,3.0,A1
1052,776,Anthony Patil,42.0,1.0,A1
1053,776,Syed Desai,32.0,1.0,A2
1054,777,Mohammed Pai,32.0,1.0,A1
1055,779,Savitha Kumar,18.0,2.0,A1
1056,779,Anil Shetty,21.0,1.0,A2
1057,779,Nagaraj Desai,23.0,1.0,A3
1058,781,Chetan Reddy,,1.0,A1
1059,782,Mohammed Nayaka,23.0,1.0,A1
1060,782,Prakash Banakar,25.0,1.0,A2
1061,783,Srinivas Pai,19.0,,A1
1062,784,Chetan Murthy,,,A1
1063,785,Irfan Sheikh,,1.0,A1
1064,786,Chetan Nayaka,15.0,1.0,A1
1065,787,Harish Poojari,,1.0,A1
1066,787,Basavaraj Poojari,25.0,1.0,A2
1067,787,Asha Nayaka,32.0,2.0,A3
1068,790,Imran Murthy,18.0,1.0,A1
1069,791,Harish Kulkarni,,1.0,A1
1070,791,Irfan Reddy,,1.0,A2
1071,791,Prakash Fernandes,24.0,1.0,A3
1072,791,Anthony Kulkarni,41.0,1.0,A4
1073,791,Mary Bhat,15.0,,A5
1074,791,Pushpa Biradar,20.0,2.0,A6
1075,791,Santosh Desai,,1.0,A7
1076,791,Naveen Khan,,,A8
1077,794,Naveen Khan,32.0,1.0,A1
1078,795,Chetan Shetty,22.0,1.0,A1
1079,795,Imran Angadi,34.0,1.0,A2
1080,795,Suresh Swamy,,1.0,A3
1081,795,Imran Kumar,39.0,1.0,A4
1082,796,Dinesh Fernandes,,1.0,A1
1083,796,Girish Sheikh,22.0,1.0,A2
1084,798,Abdul Fernandes,28.0,1.0,A1
1085,798,Vijay Rao,16.0,1.0,A2
1086,798,Shivakumar Rao,25.0,1.0,A3
1087,798,Ramesh Fernandes,21.0,1.0,A4
1088,799,Santosh Khan,,1.0,A1
1089,799,Abdul Banakar,22.0,1.0,A2
1090,799,Anil Shetty,16.0,1.0,A3
1091,799,Nagamma Biradar,27.0,2.0,A4
1092,800,Hanumantha Reddy,23.0,1.0,A1
1093,801,Santosh Murthy,37.0,1.0,A1
1094,801,Dinesh Shetty,,1.0,A2
1095,801,Dinesh Shetty,,1.0,A3
1096,802,Imran Murthy,18.0,1.0,A1
1097,802,Imran Murthy,18.0,1.0,A2
1098,802,Wilson Nayaka,28.0,,A3
1099,803,Umesh Desai,34.0,1.0,A1
1100,804,Srinivas Shetty,15.0,1.0,A1
1101,804,Venkatesh Angadi,,1.0,A2
1102,805,Wilson Kulkarni,31.0,1.0,A1
1103,806,Imran Murthy,18.0,1.0,A1
1104,806,Syed Rao,37.0,1.0,A2
1105,807,Shivakumar Poojari,,1.0,A1
1106,807,Mahesh Sheikh,40.0,1.0,A2
1107,809,Manjunath Angadi,23.0,1.0,A1
1108,809,Anil Rao,24.0,1.0,A2
1109,809,Mohammed Bhat,,1.0,A3
1110,809,Radha Angadi,27.0,2.0,A4
1111,810,Santosh Poojari,27.0,1.0,A1
1112,811,Suresh Murthy,31.0,1.0,A1
1113,811,Praveen Pai,29.0,1.0,A2
1114,812,Suresh Bhat,15.0,1.0,A1
1115,815,Venkatesh Fernandes,,1.0,A1
1116,817,Girish Naik,,1.0,A1
1117,817,Naveen Hegde,28.0,1.0,A2
1118,817,Dinesh Nayaka,26.0,1.0,A3
1119,818,Manjunath Bhat,21.0,1.0,A1
1120,818,Girish Reddy,,1.0,A2
1121,818,Anil Kulkarni,43.0,1.0,A3
1122,818,Pallavi Gowda,30.0,2.0,A4
1123,818,Radha Murthy,21.0,2.0,A5
1124,818,Wilson Angadi,25.0,1.0,A6
1125,819,Dinesh Gowda,23.0,,A1
1126,820,Ramesh Biradar,28.0,1.0,A1
1127,820,Abdul Fernandes,28.0,1.0,A2
1128,820,Srinivas Desai,,1.0,A3
1129,821,Naveen Khan,,1.0,A1
1130,821,Raghavendra Sheikh,27.0,1.0,A2
1131,821,Mahesh Banakar,,1.0,A3
1132,822,Mary Swamy,,2.0,A1
1133,822,Shivakumar Pai,20.0,1.0,A2
1134,824,Mohammed Angadi,,1.0,A1
1135,825,Lokesh Rao,,1.0,A1
1136,826,Santosh Banakar,,1.0,A1
1137,826,Ramesh Hegde,34.0,1.0,A2
1138,827,Venkatesh Gowda,39.0,,A1
1139,828,Chetan Swamy,26.0,1.0,A1
1140,829,Prakash Achari,27.0,1.0,A1
1141,831,Prakash Rao,,1.0,A1
1142,832,Mary D'Souza,,2.0,A1
1143,834,Raghavendra Shetty,43.0,1.0,A1
1144,834,Umesh Sheikh,15.0,1.0,A2
1145,834,Shivakumar Naik,32.0,1.0,A3
1146,835,Hanumantha Shetty,,1.0,A1
1147,838,Srinivas Biradar,18.0,1.0,A1
1148,838,Hanumantha Reddy,24.0,1.0,A2
1149,838,Santosh Patil,30.0,1.0,A3
1150,838,Umesh Banakar,16.0,,A4
1151,839,Mohammed Khan,53.0,1.0,A1
1152,839,Kavitha Nayaka,26.0,2.0,A2
1153,839,Imran Murthy,18.0,1.0,A3
1154,841,Girish Pai,22.0,1.0,A1
1155,841,Irfan Khan,44.0,,A2
1156,842,Dinesh Bhat,34.0,,A1
1157,843,Wilson Biradar,,,A1
1158,843,Basavaraj Banakar,27.0,1.0,A2
1159,843,Umesh Poojari,28.0,1.0,A3
1160,843,Santosh Sheikh,24.0,1.0,A4
1161,844,Dinesh Hegde,31.0,1.0,A1
1162,844,Santosh Banakar,30.0,,A2
1163,845,Dinesh Khan,16.0,1.0,A1
1164,845,Anil Khan,17.0,1.0,A2
1165,846,Imran Kulkarni,28.0,1.0,A1
1166,847,Abdul Khan,18.0,1.0,A1
1167,847,Umesh D'Souza,22.0,1.0,A2
1168,848,Anthony Biradar,,1.0,A1
1169,849,Praveen Banakar,29.0,1.0,A1
1170,850,Prakash Desai,44.0,3.0,A1
1171,851,Mahesh Kulkarni,23.0,1.0,A1
1172,852,Basavaraj Naik,,1.0,A1
1173,852,Mahesh D'Souza,36.0,1.0,A2
1174,853,Manjunath D'Souza,32.0,1.0,A1
1175,857,Wilson Poojari,,1.0,A1
1176,858,Umesh Banakar,,1.0,A1
1177,858,Syed Desai,21.0,,A2
1178,859,Harish Shetty,34.0,1.0,A1
1179,859,Syed Biradar,34.0,1.0,A2
1180,860,Santosh Pai,29.0,1.0,A1
1181,860,Mahesh Sheikh,44.0,1.0,A2
1182,861,Basavaraj Hegde,19.0,1.0,A1
1183,865,Basavaraj Banakar,19.0,1.0,A1
1184,866,Srinivas Gowda,18.0,1.0,A1
1185,866,Mohammed Kumar,20.0,,A2
1186,866,Suresh Kumar,15.0,1.0,A3
1187,868,Irfan Kulkarni,23.0,1.0,A1
1188,869,Basavaraj Naik,25.0,1.0,A1
1189,871,Harish Kumar,36.0,1.0,A1
