EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
289,1,51,1,10,KGID0000289,Hanumantha Achari,1986-01-18,1,6.0,0,2014-06-01
290,1,51,1,8,KGID0000290,Joseph Murthy,1981-04-20,1,3.0,0,2009-06-01
291,1,51,2,9,KGID0000291,Mahesh Kulkarni,1980-02-20,1,5.0,0,2007-06-01
292,1,52,3,1,KGID0000292,Manjunath Biradar,1975-01-26,1,5.0,0,2000-06-01
293,1,52,2,1,KGID0000293,Joseph Achari,1968-09-07,1,,0,1996-06-01
294,1,52,1,9,KGID0000294,Radha Banakar,1971-04-02,2,1.0,0,1993-06-01
295,1,52,1,3,KGID0000295,Irfan Kulkarni,1970-02-15,1,6.0,0,1994-06-01
296,1,52,1,9,KGID0000296,Suresh Bhat,1972-12-08,1,4.0,0,1998-06-01
297,1,52,1,7,KGID0000297,Girish Naik,1970-05-21,1,3.0,0,1992-06-01
298,1,52,1,10,KGID0000298,Shivakumar D'Souza,1976-07-08,1,3.0,0,1999-06-01
299,1,52,3,10,KGID0000299,Lokesh Naik,1986-05-14,1,6.0,0,2013-06-01
300,1,52,3,9,KGID0000300,Naveen Kulkarni,1998-05-25,1,7.0,0,2020-06-01
301,1,52,1,1,KGID0000301,Chetan Achari,1982-07-11,1,1.0,0,2004-06-01
302,1,52,8,6,KGID0000302,Radha Khan,1991-12-18,2,5.0,0,2014-06-01
303,1,52,2,9,KGID0000303,Srinivas Angadi,1970-10-21,1,1.0,0,1998-06-01
304,1,52,1,9,KGID0000304,Dinesh Swamy,1986-06-21,1,4.0,0,2009-06-01
305,1,52,5,9,KGID0000305,Umesh Hegde,1998-06-19,1,8.0,0,2021-06-01
306,1,52,2,7,KGID0000306,Mahesh Swamy,1988-01-23,1,4.0,0,2011-06-01
307,1,52,1,4,KGID0000307,Sunitha Poojari,1974-09-22,2,4.0,0,2001-06-01
308,1,52,1,6,KGID0000308,Mohammed Patil,1996-03-05,1,8.0,0,2023-06-01
309,1,53,3,3,KGID0000309,Vijay Desai,1992-10-20,1,7.0,0,2017-06-01
310,1,53,4,7,KGID0000310,Manjunath Nayaka,1997-07-14,1,3.0,0,2022-06-01
311,1,53,1,2,KGID0000311,Ramesh Naik,1997-05-08,1,6.0,0,2023-06-01
312,1,53,1,3,KGID0000312,Syed Rao,1995-08-11,1,4.0,0,2016-06-01
313,1,53,1,1,KGID0000313,Girish Gowda,1981-05-19,1,5.0,0,2002-06-01
314,1,53,5,8,KGID0000314,Wilson Rao,1990-11-04,1,4.0,0,2018-06-01
315,1,53,1,9,KGID0000315,Divya Swamy,1975-10-17,2,,0,2002-06-01
316,1,53,2,8,KGID0000316,Anil Fernandes,2000-07-26,1,7.0,0,2023-06-01
317,1,53,1,6,KGID0000317,Hanumantha D'Souza,1982-04-22,1,5.0,0,2003-06-01
318,1,53,1,6,KGID0000318,Naveen Naik,1985-07-02,1,,0,2011-06-01
319,1,53,3,3,KGID0000319,Kiran Bhat,1994-06-13,1,5.0,0,2015-06-01
320,1,53,2,9,KGID0000320,Mahesh Sheikh,1973-12-19,1,6.0,0,1997-06-01
321,1,53,2,10,KGID0000321,Vijay D'Souza,1991-05-01,1,7.0,0,2016-06-01
322,1,53,2,8,KGID0000322,Abdul Khan,1976-08-05,1,1.0,0,1997-06-01
323,1,53,1,10,KGID0000323,Chetan Reddy,1994-09-04,1,4.0,0,2018-06-01
324,1,53,3,7,KGID0000324,Wilson Patil,1979-06-26,1,2.0,0,2003-06-01
325,1,53,4,2,KGID0000325,Shivakumar Swamy,1978-04-01,1,7.0,0,2002-06-01
326,1,53,2,8,KGID0000326,Pallavi Banakar,2000-12-13,2,7.0,0,2026-06-01
327,1,53,5,7,KGID0000327,Praveen Gowda,1980-12-25,1,7.0,0,2001-06-01
328,1,53,2,4,KGID0000328,Girish Hegde,1983-09-20,1,3.0,0,2004-06-01
329,1,53,2,3,KGID0000329,Shivakumar Shetty,1971-05-26,1,5.0,1,1993-06-01
330,1,53,6,1,KGID0000330,Prakash Reddy,1995-05-09,1,2.0,0,2021-06-01
331,1,53,1,2,KGID0000331,Syed Desai,1988-11-10,1,4.0,0,2011-06-01
332,1,53,1,1,KGID0000332,Manjunath Desai,1970-03-21,1,4.0,0,1994-06-01
333,1,54,2,7,KGID0000333,Harish Swamy,1969-07-13,1,8.0,0,1995-06-01
334,1,54,1,3,KGID0000334,Harish Swamy,1970-01-22,1,1.0,0,1994-06-01
335,1,54,1,1,KGID0000335,Ayesha Fernandes,1980-06-27,2,5.0,0,2007-06-01
336,1,54,1,5,KGID0000336,Nagaraj Murthy,1996-03-25,1,3.0,0,2024-06-01
337,1,54,1,5,KGID0000337,Manjunath Nayaka,1969-04-21,1,3.0,0,1991-06-01
338,1,54,1,7,KGID0000338,Anil Sheikh,1996-10-10,1,8.0,0,2019-06-01
339,1,54,3,3,KGID0000339,Naveen Kumar,1971-08-20,1,1.0,0,1995-06-01
340,1,54,1,5,KGID0000340,Umesh Pai,1977-07-09,1,,0,1998-06-01
341,1,54,1,10,KGID0000341,Chetan Sheikh,1999-03-04,1,8.0,0,2023-06-01
342,1,54,3,9,KGID0000342,Naveen Biradar,1993-04-27,1,,0,2021-06-01
343,1,54,2,3,KGID0000343,Venkatesh Sheikh,1984-02-05,1,,0,2011-06-01
344,1,54,3,6,KGID0000344,Ramesh Swamy,1987-01-25,1,7.0,0,2013-06-01
345,1,54,2,3,KGID0000345,Joseph Kulkarni,1998-07-17,1,,0,2024-06-01
346,1,55,6,9,KGID0000346,Santosh Sheikh,1981-01-01,1,2.0,0,2003-06-01
347,1,55,1,3,KGID0000347,Raghavendra Angadi,1994-01-14,1,,0,2020-06-01
348,1,55,3,4,KGID0000348,Umesh Poojari,1999-12-17,1,5.0,0,2024-06-01
349,1,55,6,5,KGID0000349,Joseph Reddy,1975-04-03,1,6.0,0,2002-06-01
350,1,55,2,5,KGID0000350,Hanumantha Pai,1993-07-27,1,7.0,0,2014-06-01
351,1,55,1,8,KGID0000351,Ramesh Murthy,1996-04-15,1,7.0,0,2020-06-01
352,1,55,3,6,KGID0000352,Manjunath Poojari,1995-03-01,1,6.0,0,2021-06-01
353,1,55,2,8,KGID0000353,Girish Shetty,1996-03-08,1,,0,2017-06-01
354,1,55,4,9,KGID0000354,Vijay Pai,1973-06-01,1,1.0,0,1998-06-01
355,1,55,1,5,KGID0000355,Mahesh Banakar,1993-06-09,1,8.0,0,2014-06-01
356,1,55,1,7,KGID0000356,Nagamma Biradar,1994-09-26,2,7.0,0,2017-06-01
357,1,55,5,1,KGID0000357,Dinesh Nayaka,1990-11-22,1,4.0,0,2012-06-01
358,1,55,4,10,KGID0000358,Naveen Patil,1970-05-01,1,8.0,0,1998-06-01
359,1,55,1,8,KGID0000359,Imran Reddy,1974-04-22,1,3.0,0,2000-06-01
360,1,55,2,5,KGID0000360,Anil Sheikh,1991-05-05,1,6.0,0,2016-06-01
361,1,55,1,9,KGID0000361,Suresh Sheikh,1988-09-23,1,8.0,0,2009-06-01
362,1,55,1,8,KGID0000362,Venkatesh Rao,1990-04-26,1,2.0,0,2013-06-01
363,1,55,1,6,KGID0000363,Raghavendra Nayaka,1993-03-14,1,3.0,0,2014-06-01
364,1,56,1,8,KGID0000364,Prakash Patil,1999-09-21,1,8.0,0,2023-06-01
365,1,56,1,6,KGID0000365,Venkatesh Desai,1999-09-23,1,7.0,0,2020-06-01
366,1,56,1,3,KGID0000366,Irfan Banakar,1987-07-26,1,6.0,0,2011-06-01
367,1,56,5,3,KGID0000367,Girish Rao,1977-09-01,1,8.0,0,2001-06-01
368,1,56,1,7,KGID0000368,Lokesh Banakar,1978-07-17,1,,0,2000-06-01
369,1,56,1,7,KGID0000369,Kiran Rao,1992-10-12,1,,0,2013-06-01
370,1,56,1,4,KGID0000370,Hanumantha Biradar,1973-12-01,1,3.0,0,1998-06-01
371,1,56,1,9,KGID0000371,Mohammed Khan,1981-01-03,1,8.0,0,2006-06-01
372,1,56,1,4,KGID0000372,Harish Murthy,1983-02-03,1,4.0,0,2009-06-01
373,1,56,2,3,KGID0000373,Prakash Pai,1978-02-20,1,4.0,0,2006-06-01
374,1,56,1,7,KGID0000374,Praveen Murthy,1972-08-14,1,1.0,0,2000-06-01
375,1,56,4,6,KGID0000375,Santosh Rao,1989-09-23,1,5.0,0,2014-06-01
376,1,56,3,10,KGID0000376,Anil Achari,1980-09-19,1,6.0,0,2001-06-01
377,1,56,1,7,KGID0000377,Manjunath Poojari,1980-11-14,1,2.0,0,2005-06-01
378,1,56,2,10,KGID0000378,Joseph Nayaka,1998-04-20,1,7.0,0,2026-06-01
379,1,56,2,3,KGID0000379,Mary Reddy,1990-09-10,2,4.0,0,2017-06-01
380,1,56,1,8,KGID0000380,Girish Patil,1997-08-18,1,1.0,0,2019-06-01
381,1,57,1,5,KGID0000381,Kiran Biradar,1971-11-01,1,,0,1999-06-01
382,1,57,2,3,KGID0000382,Praveen Gowda,1990-03-26,1,4.0,1,2013-06-01
383,1,57,1,6,KGID0000383,Mahesh D'Souza,1990-01-01,1,5.0,0,2011-06-01
384,1,57,1,9,KGID0000384,Pallavi Biradar,1973-07-26,2,,0,2001-06-01
385,1,57,1,10,KGID0000385,Syed Khan,1988-07-22,1,,0,2010-06-01
386,1,57,5,7,KGID0000386,Manjunath Naik,1980-04-14,1,6.0,0,2001-06-01
387,1,57,3,5,KGID0000387,Kiran Kulkarni,1977-01-14,1,3.0,0,1998-06-01
388,1,57,3,10,KGID0000388,Shobha Hegde,1996-07-19,2,4.0,0,2018-06-01
389,1,57,1,2,KGID0000389,Wilson D'Souza,1975-07-13,1,6.0,0,2000-06-01
390,1,57,1,8,KGID0000390,Harish Gowda,1970-09-16,1,3.0,0,1993-06-01
391,1,57,3,9,KGID0000391,Syed Nayaka,2000-12-18,1,1.0,0,2021-06-01
392,1,57,3,8,KGID0000392,Nagamma Desai,1978-09-11,2,5.0,0,2002-06-01
393,1,57,11,6,KGID0000393,Mahesh Sheikh,1981-10-26,1,1.0,0,2005-06-01
394,1,57,1,9,KGID0000394,Manjunath Desai,1987-02-14,1,3.0,0,2012-06-01
395,1,57,4,9,KGID0000395,Girish Kulkarni,1972-07-14,1,,0,1993-06-01
396,1,58,1,1,KGID0000396,Naveen Rao,1982-10-19,1,,0,2003-06-01
397,1,58,1,7,KGID0000397,Irfan Kulkarni,1973-10-08,1,4.0,0,2001-06-01
398,1,58,4,4,KGID0000398,Chetan Swamy,1983-12-25,1,,0,2005-06-01
399,1,58,6,8,KGID0000399,Suresh Kulkarni,1971-11-20,1,,0,1996-06-01
400,1,58,6,7,KGID0000400,Kiran Angadi,1981-11-15,1,5.0,0,2008-06-01
401,1,58,2,9,KGID0000401,Wilson Swamy,1996-07-17,1,8.0,0,2022-06-01
402,1,58,3,4,KGID0000402,Raghavendra Reddy,1992-06-11,1,2.0,0,2015-06-01
403,1,58,1,8,KGID0000403,Rekha Sheikh,1980-09-05,2,4.0,0,2004-06-01
404,1,58,2,1,KGID0000404,Irfan Kumar,1978-07-14,1,7.0,0,2004-06-01
405,1,58,3,9,KGID0000405,Manjunath Biradar,1984-02-02,1,8.0,0,2007-06-01
406,1,58,2,6,KGID0000406,Anil Desai,1993-10-13,1,5.0,0,2019-06-01
407,1,58,3,6,KGID0000407,Basavaraj Kumar,1982-02-08,1,1.0,0,2006-06-01
408,1,58,1,8,KGID0000408,Prakash Nayaka,1992-10-10,1,7.0,0,2020-06-01
409,1,58,4,1,KGID0000409,Joseph Gowda,1983-04-14,1,1.0,0,2009-06-01
410,1,58,2,8,KGID0000410,Vijay Gowda,1991-01-14,1,3.0,0,2017-06-01
411,1,58,4,6,KGID0000411,Basavaraj Bhat,1985-11-26,1,3.0,0,2012-06-01
412,1,59,2,9,KGID0000412,Joseph Achari,1975-09-09,1,6.0,0,1999-06-01
413,1,59,1,6,KGID0000413,Abdul Shetty,1991-05-14,1,4.0,0,2015-06-01
414,1,59,4,8,KGID0000414,Suresh Sheikh,1989-04-13,1,,0,2013-06-01
415,1,59,2,9,KGID0000415,Lokesh Desai,1994-04-14,1,5.0,0,2019-06-01
416,1,59,1,10,KGID0000416,Harish Swamy,1976-04-16,1,,0,2003-06-01
417,1,59,5,9,KGID0000417,Shivakumar Rao,1984-11-09,1,1.0,0,2008-06-01
418,1,59,3,1,KGID0000418,Asha Bhat,1971-05-14,2,5.0,0,1992-06-01
419,1,59,1,4,KGID0000419,Suresh Naik,1985-12-05,1,,0,2013-06-01
420,1,59,4,3,KGID0000420,Harish Poojari,1990-08-12,1,7.0,0,2011-06-01
421,1,59,3,9,KGID0000421,Sunitha Hegde,1997-06-05,2,2.0,0,2020-06-01
422,1,59,2,1,KGID0000422,Nagaraj Desai,1997-02-26,1,2.0,0,2020-06-01
423,1,59,1,4,KGID0000423,Abdul D'Souza,1998-09-20,1,7.0,0,2020-06-01
424,1,59,4,9,KGID0000424,Mohammed Naik,1997-03-13,1,8.0,0,2021-06-01
425,1,59,4,6,KGID0000425,Dinesh Kumar,1996-10-06,1,,0,2019-06-01
426,1,59,3,6,KGID0000426,Mahesh Patil,1999-01-04,1,,0,2026-06-01
427,1,59,12,5,KGID0000427,Mary Gowda,1983-11-13,2,6.0,0,2010-06-01
428,1,59,2,10,KGID0000428,Srinivas Pai,1989-09-02,1,8.0,0,2012-06-01
429,1,59,3,4,KGID0000429,Joseph Fernandes,1968-09-15,1,5.0,0,1992-06-01
430,1,59,1,5,KGID0000430,Mohammed Bhat,1998-12-11,1,,0,2020-06-01
431,1,59,1,3,KGID0000431,Harish Achari,1997-09-10,1,3.0,0,2020-06-01
432,1,59,2,9,KGID0000432,Prakash Desai,1998-05-22,1,,0,2026-06-01
433,1,60,3,7,KGID0000433,Dinesh Hegde,1989-10-08,1,5.0,0,2011-06-01
434,1,60,3,5,KGID0000434,Radha Banakar,1996-06-26,2,,0,2018-06-01
435,1,60,1,2,KGID0000435,Srinivas Fernandes,1978-10-17,1,8.0,0,2006-06-01
436,1,60,6,10,KGID0000436,Abdul Achari,1992-01-02,1,6.0,0,2019-06-01
437,1,60,1,5,KGID0000437,Mohammed Hegde,1969-10-07,1,1.0,0,1995-06-01
438,1,60,4,6,KGID0000438,Praveen Poojari,1968-06-14,1,2.0,0,1993-06-01
439,1,60,2,8,KGID0000439,Basavaraj Patil,1975-11-22,1,,0,1999-06-01
440,1,60,4,2,KGID0000440,Anthony Nayaka,1998-04-21,1,7.0,0,2026-06-01
441,1,60,1,8,KGID0000441,Umesh Murthy,1982-04-10,1,,0,2008-06-01
442,1,60,5,1,KGID0000442,Praveen Hegde,1998-09-03,1,6.0,0,2023-06-01
443,1,60,2,10,KGID0000443,Raghavendra Gowda,1972-04-24,1,4.0,0,1999-06-01
444,1,60,1,1,KGID0000444,Abdul Hegde,1973-05-10,1,,0,1995-06-01
445,1,60,1,10,KGID0000445,Mahesh Kulkarni,1998-02-07,1,4.0,0,2024-06-01
446,1,60,1,1,KGID0000446,Joseph Reddy,1986-03-11,1,6.0,0,2011-06-01
447,1,60,6,5,KGID0000447,Joseph Patil,1970-04-17,1,5.0,0,1992-06-01
448,1,60,2,1,KGID0000448,Raghavendra Poojari,1997-12-26,1,6.0,0,2025-06-01
449,1,60,6,5,KGID0000449,Anil Pai,1990-05-21,1,7.0,0,2011-06-01
450,1,61,2,8,KGID0000450,Mary Patil,1968-03-21,2,,0,1989-06-01
451,1,61,4,8,KGID0000451,Irfan Nayaka,1997-02-08,1,5.0,0,2021-06-01
452,1,61,3,1,KGID0000452,Mohammed Patil,1979-12-24,1,3.0,0,2003-06-01
453,1,61,1,3,KGID0000453,Girish Sheikh,1994-10-05,1,1.0,0,2015-06-01
454,1,61,1,4,KGID0000454,Hanumantha Rao,1984-11-03,1,2.0,0,2011-06-01
455,1,61,1,5,KGID0000455,Syed Patil,1977-05-18,1,8.0,0,2003-06-01
456,1,61,5,9,KGID0000456,Shivakumar Biradar,1988-03-09,1,7.0,0,2010-06-01
457,1,61,1,5,KGID0000457,Imran Patil,1980-11-22,1,,0,2004-06-01
458,1,61,1,6,KGID0000458,Nagaraj Khan,1988-02-27,1,8.0,0,2016-06-01
459,1,61,6,3,KGID0000459,Harish D'Souza,1992-01-11,1,3.0,0,2019-06-01
460,1,61,1,6,KGID0000460,Vijay Desai,1997-12-17,1,8.0,0,2019-06-01
461,1,61,1,4,KGID0000461,Dinesh Kumar,1997-07-16,1,7.0,0,2022-06-01
462,1,61,5,8,KGID0000462,Bhagya Pai,1973-08-20,2,1.0,0,1995-06-01
463,1,61,1,8,KGID0000463,Abdul Kulkarni,1989-03-25,1,5.0,0,2015-06-01
464,1,61,3,9,KGID0000464,Ramesh Banakar,1989-04-14,1,,0,2010-06-01
465,1,61,4,10,KGID0000465,Wilson Swamy,1999-10-04,1,,0,2025-06-01
466,1,61,3,4,KGID0000466,Wilson Kumar,1985-05-18,1,4.0,0,2012-06-01
467,1,61,1,3,KGID0000467,Lokesh Naik,1968-03-25,1,6.0,0,1996-06-01
468,1,61,1,8,KGID0000468,Wilson Achari,1982-10-18,1,6.0,0,2004-06-01
469,1,61,1,9,KGID0000469,Umesh Desai,2000-03-08,1,6.0,0,2021-06-01
470,1,61,1,2,KGID0000470,Hanumantha Reddy,1985-09-09,1,8.0,0,2011-06-01
471,1,61,5,2,KGID0000471,Chetan Angadi,1984-06-18,1,5.0,0,2009-06-01
472,1,61,1,3,KGID0000472,Suresh Swamy,1994-06-05,1,3.0,1,2017-06-01
473,1,61,2,3,KGID0000473,Praveen Reddy,1974-12-25,1,,0,1997-06-01
474,1,62,2,7,KGID0000474,Raghavendra Achari,1984-10-24,1,2.0,0,2009-06-01
475,1,62,3,10,KGID0000475,Chetan Achari,1985-05-15,1,4.0,0,2009-06-01
476,1,62,4,7,KGID0000476,Anthony D'Souza,1997-09-14,1,1.0,0,2022-06-01
477,1,62,1,8,KGID0000477,Raghavendra Khan,1977-06-06,1,5.0,0,2002-06-01
478,1,62,1,10,KGID0000478,Syed Reddy,1991-03-23,1,4.0,0,2019-06-01
479,1,62,1,1,KGID0000479,Basavaraj Rao,1974-02-18,1,2.0,0,1996-06-01
480,1,62,1,4,KGID0000480,Irfan Nayaka,1984-03-01,1,2.0,0,2008-06-01
481,1,62,3,8,KGID0000481,Dinesh Hegde,1972-10-20,1,2.0,0,1999-06-01
482,1,62,5,10,KGID0000482,Pushpa Gowda,1972-07-18,2,4.0,0,1997-06-01
483,1,62,4,9,KGID0000483,Irfan Fernandes,1989-04-14,1,6.0,0,2014-06-01
484,1,62,1,8,KGID0000484,Hanumantha Hegde,1996-10-02,1,8.0,0,2019-06-01
485,1,62,2,6,KGID0000485,Hanumantha Bhat,1996-07-19,1,,0,2019-06-01
486,1,62,5,2,KGID0000486,Imran Biradar,2000-11-22,1,5.0,0,2021-06-01
487,1,62,2,6,KGID0000487,Lokesh Pai,1990-04-25,1,7.0,0,2016-06-01
488,1,62,1,2,KGID0000488,Prakash Gowda,1983-09-13,1,2.0,0,2011-06-01
489,1,62,2,2,KGID0000489,Prakash Pai,1982-05-11,1,7.0,0,2007-06-01
490,1,62,1,4,KGID0000490,Dinesh Shetty,1999-07-02,1,5.0,0,2023-06-01
491,1,62,2,3,KGID0000491,Irfan Khan,1968-05-08,1,1.0,0,1990-06-01
492,1,62,1,4,KGID0000492,Umesh Sheikh,1969-04-22,1,,0,1994-06-01
493,1,62,1,1,KGID0000493,Mahesh Patil,1988-09-11,1,1.0,0,2015-06-01
494,1,63,1,10,KGID0000494,Anil D'Souza,1974-02-13,1,3.0,0,1998-06-01
495,1,63,1,10,KGID0000495,Suresh Bhat,1984-01-02,1,7.0,0,2008-06-01
496,1,63,3,9,KGID0000496,Naveen Naik,1990-03-07,1,,0,2013-06-01
497,1,63,2,7,KGID0000497,Kiran Biradar,1989-02-21,1,3.0,0,2016-06-01
498,1,63,1,2,KGID0000498,Suresh Fernandes,1977-08-25,1,1.0,0,2005-06-01
499,1,63,1,1,KGID0000499,Irfan Reddy,1995-02-26,1,1.0,0,2017-06-01
500,1,63,6,10,KGID0000500,Divya Patil,1983-04-18,2,5.0,0,2006-06-01
501,1,63,1,2,KGID0000501,Lokesh Naik,1968-10-07,1,2.0,0,1990-06-01
502,1,63,3,9,KGID0000502,Mahesh Khan,1988-10-03,1,,0,2013-06-01
503,1,63,2,3,KGID0000503,Kavitha Angadi,1993-07-25,2,3.0,0,2014-06-01
504,1,63,1,4,KGID0000504,Mohammed Poojari,1988-08-15,1,8.0,0,2016-06-01
505,1,63,1,5,KGID0000505,Asha Rao,1972-11-15,2,3.0,0,1993-06-01
506,1,63,3,8,KGID0000506,Shivakumar Desai,2000-08-02,1,8.0,0,2028-06-01
507,1,63,2,8,KGID0000507,Chetan Poojari,1982-07-05,1,1.0,0,2006-06-01
508,1,63,6,1,KGID0000508,Syed Kumar,1982-12-14,1,4.0,0,2007-06-01
509,1,63,4,4,KGID0000509,Raghavendra D'Souza,1987-10-18,1,1.0,0,2010-06-01
510,1,63,1,1,KGID0000510,Umesh Patil,1975-08-19,1,1.0,0,2002-06-01
511,1,63,4,1,KGID0000511,Vijay Fernandes,1980-10-09,1,,0,2003-06-01
512,1,63,2,10,KGID0000512,Kiran Gowda,1969-03-15,1,5.0,0,1991-06-01
513,1,63,1,6,KGID0000513,Wilson Achari,1971-09-06,1,3.0,0,1995-06-01
514,1,63,1,9,KGID0000514,Mary Sheikh,1994-11-19,2,8.0,0,2016-06-01
515,1,63,3,3,KGID0000515,Basavaraj Shetty,1977-11-27,1,3.0,0,2003-06-01
516,1,63,4,9,KGID0000516,Harish Swamy,1996-12-02,1,7.0,0,2017-06-01
517,1,63,4,1,KGID0000517,Anil Achari,1985-01-26,1,3.0,0,2007-06-01
518,1,63,3,7,KGID0000518,Abdul Reddy,1984-07-12,1,,0,2011-06-01
519,1,63,3,10,KGID0000519,Abdul Rao,1970-11-17,1,8.0,0,1996-06-01
520,1,64,2,7,KGID0000520,Manjunath Patil,1985-05-05,1,,0,2006-06-01
521,1,64,2,9,KGID0000521,Basavaraj Patil,1999-03-10,1,3.0,0,2027-06-01
522,1,64,2,3,KGID0000522,Anthony Murthy,1994-10-03,1,6.0,0,2019-06-01
523,1,64,2,7,KGID0000523,Prakash Pai,1983-01-20,1,1.0,0,2008-06-01
524,1,64,1,5,KGID0000524,Naveen Poojari,1989-06-25,1,7.0,0,2014-06-01
525,1,64,4,7,KGID0000525,Manjunath Reddy,1991-05-16,1,2.0,0,2013-06-01
526,1,64,6,8,KGID0000526,Harish Gowda,1981-09-12,1,7.0,0,2006-06-01
527,1,64,1,9,KGID0000527,Santosh Desai,1997-09-13,1,8.0,0,2019-06-01
528,1,64,1,9,KGID0000528,Vijay Naik,1998-01-07,1,,0,2019-06-01
529,1,64,3,8,KGID0000529,Ayesha Rao,1970-08-05,2,5.0,0,1995-06-01
530,1,64,1,9,KGID0000530,Syed Achari,1996-11-14,1,2.0,0,2024-06-01
531,1,64,3,10,KGID0000531,Dinesh Banakar,1968-05-13,1,,0,1992-06-01
532,1,64,1,1,KGID0000532,Anthony Kulkarni,2000-12-01,1,,0,2021-06-01
533,1,64,6,5,KGID0000533,Mohammed Khan,1968-08-14,1,7.0,0,1990-06-01
534,1,64,1,7,KGID0000534,Ramesh Nayaka,1989-10-20,1,,0,2012-06-01
535,1,64,2,2,KGID0000535,Divya Desai,1973-03-17,2,7.0,0,1996-06-01
536,1,64,1,3,KGID0000536,Hanumantha Desai,1972-06-01,1,8.0,0,1995-06-01
537,1,64,2,10,KGID0000537,Wilson D'Souza,1987-11-01,1,7.0,0,2011-06-01
538,1,64,1,5,KGID0000538,Syed Pai,1969-02-27,1,,0,1995-06-01
539,1,64,5,7,KGID0000539,Syed Hegde,1984-07-16,1,4.0,0,2011-06-01
540,1,64,1,4,KGID0000540,Basavaraj Desai,1982-12-12,1,,0,2005-06-01
541,1,64,2,5,KGID0000541,Anil Angadi,1979-04-17,1,1.0,0,2003-06-01
542,1,64,1,4,KGID0000542,Raghavendra Bhat,1996-12-18,1,6.0,0,2024-06-01
543,1,64,1,8,KGID0000543,Hanumantha Shetty,1980-08-09,1,2.0,0,2002-06-01
544,1,64,2,8,KGID0000544,Manjunath Patil,1993-09-05,1,2.0,0,2018-06-01
545,1,64,3,1,KGID0000545,Basavaraj Naik,1983-10-15,1,3.0,0,2006-06-01
546,1,64,1,4,KGID0000546,Mohammed Naik,1968-01-11,1,8.0,0,1993-06-01
547,1,64,1,5,KGID0000547,Venkatesh Nayaka,1978-10-03,1,7.0,0,2005-06-01
548,1,64,2,9,KGID0000548,Venkatesh Rao,1984-09-03,1,8.0,0,2012-06-01
549,1,64,1,9,KGID0000549,Kavitha Murthy,2000-12-01,2,2.0,0,2023-06-01
550,1,65,1,6,KGID0000550,Pallavi Desai,1969-08-22,2,8.0,0,1994-06-01
551,1,65,4,7,KGID0000551,Nagaraj Murthy,1997-11-15,1,1.0,0,2022-06-01
552,1,65,3,8,KGID0000552,Harish Patil,1994-08-11,1,1.0,0,2022-06-01
553,1,65,1,9,KGID0000553,Wilson Hegde,1976-05-16,1,4.0,0,2004-06-01
554,1,65,1,8,KGID0000554,Praveen Nayaka,1972-09-21,1,,0,1998-06-01
555,1,65,1,2,KGID0000555,Praveen Khan,1972-09-12,1,4.0,0,1996-06-01
556,1,65,4,9,KGID0000556,Suresh Pai,1975-04-16,1,5.0,0,2001-06-01
557,1,65,2,2,KGID0000557,Harish Murthy,1982-12-10,1,5.0,0,2009-06-01
558,1,65,4,8,KGID0000558,Raghavendra Gowda,1998-07-20,1,,0,2026-06-01
559,1,65,1,8,KGID0000559,Joseph Rao,1993-12-13,1,,0,2019-06-01
560,1,65,2,1,KGID0000560,Nagaraj Patil,1985-10-10,1,5.0,0,2011-06-01
561,1,65,1,2,KGID0000561,Kiran Murthy,1982-06-07,1,3.0,0,2008-06-01
562,1,65,9,10,KGID0000562,Kiran Biradar,1969-08-18,1,3.0,0,1995-06-01
563,1,65,5,5,KGID0000563,Raghavendra Rao,1996-05-23,1,4.0,0,2018-06-01
564,1,65,2,2,KGID0000564,Kavitha Fernandes,1988-09-03,2,,0,2012-06-01
565,1,65,6,2,KGID0000565,Anitha D'Souza,1999-07-03,2,8.0,0,2022-06-01
566,1,65,1,5,KGID0000566,Vijay Banakar,1999-09-07,1,8.0,0,2022-06-01
567,1,65,6,8,KGID0000567,Praveen Gowda,1999-08-13,1,8.0,0,2026-06-01
568,1,65,2,4,KGID0000568,Imran Poojari,1987-02-15,1,6.0,0,2011-06-01
569,1,65,2,8,KGID0000569,Raghavendra Pai,1993-01-16,1,1.0,0,2014-06-01
570,1,66,1,1,KGID0000570,Mohammed Fernandes,1980-06-05,1,5.0,0,2004-06-01
571,1,66,1,8,KGID0000571,Vijay Poojari,1987-09-07,1,8.0,0,2015-06-01
572,1,66,1,1,KGID0000572,Nagaraj Kulkarni,1990-02-16,1,5.0,0,2016-06-01
573,1,66,1,1,KGID0000573,Manjunath Biradar,1981-09-18,1,6.0,0,2009-06-01
574,1,66,2,2,KGID0000574,Girish Fernandes,1996-02-19,1,2.0,0,2023-06-01
575,1,66,3,10,KGID0000575,Mohammed D'Souza,2000-09-15,1,4.0,0,2028-06-01
576,1,66,2,1,KGID0000576,Praveen Fernandes,1995-10-24,1,1.0,0,2020-06-01
577,1,66,2,6,KGID0000577,Suresh Biradar,1982-07-11,1,1.0,0,2005-06-01
578,1,66,1,9,KGID0000578,Abdul Rao,1992-08-05,1,7.0,0,2016-06-01
579,1,66,4,3,KGID0000579,Dinesh Shetty,1997-11-23,1,,0,2019-06-01
