VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
672,592,Srinivas Bhat,58.0,1,0
673,593,Mary Bhat,36.0,2,0
674,594,Anil Pai,26.0,1,0
675,595,Unknown,43.0,1,0
676,596,Mahesh Kulkarni,38.0,1,0
677,597,Raghavendra Biradar,32.0,1,0
678,598,Umesh Bhat,28.0,1,0
679,599,Unknown,64.0,1,0
680,600,Irfan Kulkarni,41.0,1,0
681,600,Asha Biradar,22.0,2,0
682,601,Radha Poojari,38.0,2,0
683,602,Raghavendra Bhat,49.0,1,0
684,603,Ramesh Gowda,45.0,1,0
685,603,Umesh Fernandes,33.0,1,0
686,604,Selvi Naik,47.0,2,0
687,605,Chetan Banakar,34.0,1,0
688,606,Ramesh Kulkarni,6.0,1,0
689,607,Unknown,,1,0
690,608,Shivakumar Achari,,1,0
691,609,Mohammed Angadi,,1,0
692,609,Suresh Reddy,8.0,1,0
693,610,Manjunath Gowda,,1,0
694,611,Vijay Rao,14.0,1,0
695,612,Santosh Naik,53.0,1,0
696,613,Anthony Swamy,35.0,1,0
697,613,Imran Khan,,1,0
698,614,Prakash Shetty,5.0,1,0
699,615,Joseph Hegde,18.0,1,0
700,615,Anthony Gowda,25.0,1,1
701,616,Chetan D'Souza,37.0,1,0
702,616,Imran Patil,26.0,1,0
703,617,Imran Hegde,45.0,1,0
704,618,Anthony Poojari,26.0,1,0
705,619,Ramesh Khan,51.0,1,0
706,620,Wilson Kulkarni,30.0,1,0
707,621,Shivakumar Kulkarni,42.0,1,0
708,622,Syed Pai,59.0,1,0
709,624,Shivakumar Hegde,47.0,1,0
710,625,Unknown,61.0,2,0
711,626,Nagaraj Kumar,47.0,1,0
712,627,Divya D'Souza,12.0,2,0
713,628,Kiran Poojari,38.0,1,0
714,629,Manjula Gowda,5.0,2,0
715,632,Unknown,39.0,1,0
716,633,Asha D'Souza,35.0,2,0
717,634,Unknown,55.0,1,0
718,635,Prakash Achari,41.0,1,0
719,636,Pallavi Hegde,22.0,2,0
720,637,Joseph Rao,22.0,1,0
721,637,Mahesh Khan,32.0,1,0
722,637,Venkatesh Biradar,6.0,1,0
723,638,Mary Bhat,,2,0
724,638,Srinivas Angadi,29.0,1,0
725,639,Hanumantha Achari,25.0,1,0
726,639,Prakash Naik,29.0,1,0
727,640,Syed Hegde,61.0,1,0
728,640,Shobha Shetty,73.0,2,0
729,641,Abdul Achari,20.0,1,0
730,642,Mahesh Fernandes,57.0,1,0
731,643,Harish Rao,33.0,1,0
732,644,Divya Patil,22.0,2,0
733,645,Kiran Kumar,45.0,1,0
734,646,Girish Bhat,34.0,1,0
735,646,Shivakumar Hegde,5.0,1,0
736,647,Anil Kulkarni,45.0,1,0
737,647,Manjunath Naik,42.0,1,0
738,647,Umesh D'Souza,56.0,1,0
739,647,Venkatesh Banakar,27.0,1,0
740,648,Shobha Murthy,52.0,2,0
741,649,Basavaraj Angadi,29.0,1,0
742,649,Sunitha Kumar,,2,0
743,650,Joseph Naik,28.0,1,0
744,650,Divya Pai,17.0,2,0
745,651,Sunitha Biradar,43.0,2,0
746,652,Wilson Shetty,54.0,1,0
747,653,Savitha Khan,26.0,2,0
748,654,Manjula Hegde,,2,0
749,654,Anthony Pai,5.0,1,0
750,655,Hanumantha Murthy,38.0,1,0
751,656,Fathima Shetty,33.0,2,0
752,657,Radha Gowda,11.0,2,0
753,658,Pallavi Reddy,,2,0
754,659,Srinivas Banakar,31.0,1,0
755,660,Srinivas Desai,37.0,1,0
756,660,Lakshmi Shetty,37.0,2,0
757,661,Manjula Banakar,22.0,2,0
758,662,Raghavendra Poojari,22.0,1,0
759,662,Savitha Rao,35.0,2,0
760,663,Unknown,,1,0
761,664,Umesh Swamy,41.0,1,0
762,665,Rekha Angadi,38.0,2,0
763,666,Shivakumar Patil,26.0,1,0
764,667,Umesh Angadi,13.0,1,0
765,668,Ramesh Sheikh,25.0,1,0
766,669,Imran Poojari,24.0,1,0
767,670,Irfan Kumar,25.0,1,0
768,671,Rekha Desai,,2,0
769,672,Asha Reddy,29.0,2,0
770,672,Venkatesh Biradar,21.0,1,0
771,673,Prakash Rao,,1,0
772,673,Fathima Achari,26.0,2,0
773,674,Girish Patil,18.0,1,0
774,675,Manjunath Hegde,44.0,1,0
775,676,Bhagya Hegde,28.0,2,0
776,677,Lakshmi Nayaka,,2,0
777,677,Umesh Kulkarni,29.0,1,0
778,677,Syed Khan,34.0,1,0
779,678,Ramesh Naik,46.0,1,0
780,679,Divya Pai,40.0,2,0
781,679,Selvi Kumar,22.0,2,0
782,680,Nagaraj Gowda,7.0,1,0
783,681,Mahesh Murthy,24.0,1,0
784,682,Harish Pai,49.0,1,0
785,683,Fathima Angadi,,2,0
786,684,Unknown,18.0,2,0
787,685,Mohammed Bhat,,1,0
788,686,Kavitha Reddy,30.0,2,0
789,687,Ayesha Banakar,31.0,2,0
790,688,Vijay Gowda,13.0,1,0
791,689,Naveen Banakar,18.0,1,0
792,690,Hanumantha Kulkarni,59.0,1,0
793,691,Manjunath Sheikh,23.0,1,0
794,692,Divya Achari,24.0,2,0
795,693,Santosh Achari,46.0,1,0
796,694,Rekha Shetty,17.0,2,0
797,695,Suresh Poojari,6.0,1,0
798,695,Kiran Biradar,9.0,1,0
799,696,Rekha Angadi,,2,0
800,697,Joseph Pai,28.0,1,0
801,697,Fathima Rao,37.0,2,0
802,699,Kavitha Reddy,53.0,2,0
803,700,Geetha Fernandes,29.0,2,0
804,701,Venkatesh Rao,14.0,1,0
805,702,Bhagya Biradar,20.0,2,0
806,703,Savitha Swamy,29.0,2,0
807,704,Ayesha Nayaka,37.0,2,0
808,705,Dinesh Rao,48.0,1,0
809,706,Wilson Gowda,,1,0
810,707,Sunitha Khan,35.0,2,0
811,708,Umesh Angadi,37.0,1,0
812,709,Kiran Naik,14.0,1,0
813,710,Pushpa Banakar,44.0,2,0
814,711,Shobha Hegde,34.0,2,0
815,712,Anitha Murthy,,2,0
816,713,Abdul Reddy,44.0,1,0
817,713,Ramesh Achari,28.0,1,0
818,714,Imran Bhat,,1,0
819,715,Mahesh Hegde,34.0,1,0
820,716,Vijay Poojari,36.0,1,0
821,717,Nagaraj Sheikh,62.0,1,0
822,719,Mahesh Bhat,30.0,1,0
823,720,Harish Reddy,56.0,1,0
824,721,Bhagya Rao,,2,0
825,722,Mahesh Swamy,43.0,1,0
826,722,Harish Poojari,28.0,1,0
827,723,Santosh Khan,44.0,1,0
828,723,Mohammed Gowda,30.0,1,0
829,724,Manjula Fernandes,28.0,2,0
830,726,Pallavi Nayaka,23.0,2,0
831,727,Ayesha Sheikh,32.0,2,0
832,727,Selvi Angadi,38.0,2,0
833,728,Girish Patil,33.0,1,0
834,729,Srinivas Patil,45.0,1,0
835,729,Basavaraj Shetty,32.0,1,0
836,730,Anitha Bhat,,2,0
837,731,Mohammed Biradar,31.0,1,0
838,732,Shivakumar Sheikh,47.0,1,0
839,733,Shobha Angadi,25.0,2,0
840,733,Suresh Pai,32.0,1,0
841,734,Imran Patil,34.0,1,0
842,735,Hanumantha Desai,52.0,1,0
843,737,Nagaraj Bhat,40.0,1,0
844,738,Mahesh Gowda,35.0,1,0
845,739,Unknown,,1,0
846,740,Radha Reddy,61.0,2,0
847,741,Manjunath Shetty,46.0,1,0
848,742,Abdul Banakar,33.0,1,0
849,743,Asha Angadi,25.0,2,0
850,744,Anitha Kumar,38.0,2,0
851,745,Bhagya Sheikh,43.0,2,0
852,746,Kiran Patil,38.0,1,0
853,746,Mahesh Angadi,42.0,1,0
854,747,Suresh Nayaka,15.0,1,0
855,748,Shivakumar Nayaka,29.0,1,0
856,749,Selvi Nayaka,48.0,2,0
857,751,Imran Poojari,10.0,1,0
858,752,Raghavendra Desai,30.0,1,0
859,753,Ramesh Angadi,,1,0
860,754,Ramesh Khan,30.0,1,1
861,755,Radha Khan,41.0,2,0
862,756,Nagamma Gowda,12.0,2,0
863,757,Abdul Bhat,49.0,1,0
864,758,Praveen Khan,27.0,1,0
865,758,Abdul Hegde,32.0,1,0
866,759,Prakash Nayaka,50.0,1,0
867,760,Unknown,38.0,1,0
868,762,Srinivas Naik,10.0,1,0
869,763,Ramesh Sheikh,32.0,1,0
870,763,Anthony Murthy,28.0,1,0
871,764,Manjunath Rao,64.0,1,0
872,765,Asha D'Souza,41.0,2,0
873,766,Irfan Pai,43.0,1,0
874,766,Basavaraj D'Souza,35.0,1,0
875,767,Praveen Gowda,26.0,1,0
876,768,Unknown,24.0,1,0
877,769,Basavaraj Kulkarni,21.0,1,0
878,770,Umesh Achari,38.0,1,0
879,771,Mahesh Swamy,24.0,1,0
880,771,Mary Bhat,31.0,2,0
881,772,Radha Patil,29.0,2,0
882,773,Sunitha Achari,50.0,2,0
883,774,Nagaraj Patil,25.0,1,0
884,775,Selvi Rao,22.0,2,0
885,776,Irfan Desai,37.0,1,0
886,777,Pushpa Rao,37.0,2,0
887,778,Vijay Poojari,42.0,1,0
888,779,Mohammed Pai,10.0,1,0
889,780,Mary Angadi,7.0,2,0
890,782,Mohammed Gowda,42.0,1,0
891,783,Vijay Achari,47.0,1,0
892,784,Rekha Angadi,43.0,2,0
893,785,Anthony D'Souza,,1,0
894,785,Naveen Naik,35.0,1,0
895,786,Naveen Angadi,44.0,1,0
896,786,Imran Pai,28.0,1,0
897,787,Pushpa Rao,13.0,2,0
898,788,Naveen Swamy,14.0,1,0
899,788,Chetan Desai,22.0,1,0
900,789,Anthony Gowda,,1,0
901,789,Lokesh Bhat,33.0,1,0
902,790,Dinesh Banakar,30.0,1,0
903,791,Joseph Poojari,20.0,1,0
904,792,Pushpa Biradar,9.0,2,0
905,793,Basavaraj Khan,26.0,1,0
906,794,Lokesh Pai,32.0,1,0
907,794,Basavaraj Reddy,35.0,1,0
908,795,Anil Biradar,,1,0
909,795,Savitha Swamy,,2,0
910,797,Unknown,,2,0
911,799,Selvi Hegde,16.0,2,0
912,800,Naveen Banakar,31.0,1,0
913,801,Kavitha Kulkarni,18.0,2,0
914,802,Pushpa Nayaka,32.0,2,0
915,803,Rekha Reddy,5.0,2,0
916,803,Kiran D'Souza,53.0,1,0
917,804,Girish Hegde,44.0,1,0
918,805,Hanumantha Achari,25.0,1,0
919,805,Ramesh Bhat,34.0,1,0
920,807,Hanumantha Bhat,43.0,1,0
921,807,Selvi Bhat,39.0,2,0
922,808,Anitha Angadi,,2,0
923,809,Selvi Fernandes,21.0,2,0
924,810,Kavitha Nayaka,7.0,2,0
925,810,Joseph Rao,,1,0
926,811,Praveen Kulkarni,43.0,1,0
927,811,Shivakumar Kulkarni,27.0,1,0
928,812,Anil Biradar,,1,0
929,813,Deepa Hegde,8.0,2,0
930,814,Girish D'Souza,,1,0
931,815,Manjula Patil,23.0,2,0
932,816,Sunitha Rao,39.0,2,0
933,818,Imran Rao,36.0,1,0
934,819,Bhagya Patil,8.0,2,0
935,821,Basavaraj Banakar,32.0,1,0
936,821,Anitha Reddy,,2,0
937,822,Anitha Naik,48.0,2,0
938,823,Mahesh Biradar,30.0,1,0
939,824,Praveen Biradar,31.0,1,0
940,825,Chetan Nayaka,29.0,1,0
941,826,Geetha Bhat,32.0,2,0
942,827,Divya Patil,35.0,2,0
943,828,Girish Naik,31.0,1,0
944,828,Nagaraj Rao,23.0,1,0
945,828,Lakshmi Patil,31.0,2,0
946,829,Imran Poojari,37.0,1,0
947,830,Irfan Hegde,35.0,1,0
948,833,Suresh Sheikh,53.0,1,0
949,834,Venkatesh Nayaka,,1,1
950,835,Lakshmi Banakar,41.0,2,0
951,836,Umesh Poojari,,1,0
952,837,Unknown,18.0,1,0
953,838,Lokesh Banakar,20.0,1,0
954,840,Divya Kulkarni,6.0,2,0
955,841,Nagamma Kulkarni,36.0,2,0
956,842,Naveen Angadi,39.0,1,0
957,843,Anthony Sheikh,37.0,1,0
958,844,Praveen Achari,32.0,1,0
959,845,Kavitha Hegde,56.0,2,0
960,846,Syed Khan,40.0,1,0
961,847,Nagamma Hegde,40.0,2,0
962,848,Mahesh Fernandes,28.0,1,0
963,849,Pushpa Reddy,38.0,2,0
964,850,Suresh Reddy,28.0,1,0
965,850,Mohammed Rao,36.0,1,0
966,851,Dinesh Bhat,30.0,1,0
967,853,Naveen Sheikh,18.0,1,0
968,854,Unknown,24.0,1,0
969,855,Divya Pai,5.0,2,0
970,856,Imran Swamy,18.0,1,0
971,857,Bhagya Shetty,44.0,2,0
972,858,Radha Kumar,30.0,2,0
973,859,Mary Kulkarni,61.0,2,0
974,860,Pallavi Naik,45.0,2,0
975,860,Nagamma Bhat,21.0,2,0
976,862,Kavitha Banakar,,2,0
977,863,Nagaraj Murthy,20.0,1,0
978,864,Umesh Naik,17.0,1,0
979,865,Raghavendra Desai,41.0,1,0
980,866,Anthony Fernandes,30.0,1,0
981,867,Nagamma Achari,,2,0
982,868,Kiran Naik,12.0,1,0
983,869,Syed Achari,40.0,1,0
984,869,Anil Angadi,12.0,1,0
985,870,Suresh Bhat,43.0,1,0
986,871,Savitha Angadi,14.0,2,0
987,872,Radha Nayaka,,2,0
988,874,Fathima Patil,5.0,2,0
989,875,Wilson Naik,22.0,1,0
990,875,Hanumantha Hegde,41.0,1,0
991,876,Dinesh Kulkarni,55.0,1,0
992,877,Chetan Gowda,,1,0
993,878,Abdul Reddy,34.0,1,0
994,878,Prakash Nayaka,19.0,1,0
995,879,Manjunath Swamy,,1,0
996,881,Suresh Patil,38.0,1,0
997,882,Praveen Banakar,5.0,1,0
998,883,Anitha Angadi,37.0,2,0
999,884,Vijay D'Souza,8.0,1,0
1000,884,Syed Naik,23.0,1,0
1001,885,Syed Gowda,8.0,1,0
1002,886,Lokesh Reddy,19.0,1,0
1003,887,Suresh Bhat,38.0,1,0
1004,888,Mahesh Kumar,18.0,1,0
1005,889,Lokesh Murthy,,1,0
1006,889,Syed Kulkarni,36.0,1,0
1007,890,Joseph Bhat,14.0,1,0
1008,890,Anitha Patil,28.0,2,0
1009,891,Mary Bhat,33.0,2,0
1010,891,Fathima Kumar,23.0,2,0
1011,892,Umesh Hegde,19.0,1,0
1012,895,Rekha D'Souza,60.0,2,0
1013,896,Naveen Angadi,,1,0
1014,897,Savitha Biradar,50.0,2,0
1015,898,Manjula Naik,32.0,2,0
1016,899,Unknown,12.0,1,0
1017,900,Kiran Poojari,18.0,1,0
1018,901,Lokesh D'Souza,49.0,1,0
1019,902,Praveen Nayaka,24.0,1,0
1020,903,Girish Naik,32.0,1,0
1021,903,Chetan Biradar,15.0,1,1
1022,904,Nagaraj Reddy,32.0,1,0
1023,904,Hanumantha Desai,25.0,1,0
1024,905,Syed Swamy,51.0,1,0
1025,905,Harish Patil,29.0,1,0
1026,906,Mary Reddy,37.0,2,0
1027,906,Manjula Nayaka,,2,0
1028,907,Rekha Murthy,37.0,2,0
1029,907,Pushpa Fernandes,15.0,2,0
1030,908,Anil Biradar,31.0,1,0
1031,909,Savitha Sheikh,50.0,2,0
1032,910,Pallavi Biradar,19.0,2,0
1033,911,Anil Patil,33.0,1,0
1034,911,Imran Biradar,37.0,1,0
1035,912,Shivakumar Pai,16.0,1,0
1036,913,Deepa Swamy,45.0,2,0
1037,913,Deepa Nayaka,43.0,2,0
1038,914,Fathima Achari,30.0,2,0
1039,915,Unknown,41.0,2,0
1040,916,Shobha Rao,36.0,2,0
1041,917,Kiran Hegde,32.0,1,0
1042,918,Divya Reddy,38.0,2,0
1043,919,Fathima Angadi,45.0,2,0
1044,920,Bhagya Hegde,35.0,2,0
1045,920,Abdul Kulkarni,47.0,1,0
1046,921,Nagaraj Poojari,26.0,1,0
1047,922,Fathima Reddy,47.0,2,0
1048,922,Radha Kumar,,2,0
1049,923,Naveen Kulkarni,22.0,1,0
1050,925,Harish Angadi,47.0,1,0
1051,926,Radha Angadi,20.0,2,0
1052,927,Irfan Sheikh,21.0,1,0
1053,927,Shivakumar Fernandes,30.0,1,0
1054,927,Savitha Naik,30.0,2,0
1055,928,Mahesh Biradar,24.0,1,0
1056,929,Joseph Pai,20.0,1,0
1057,929,Santosh Shetty,36.0,1,0
1058,930,Unknown,37.0,2,0
1059,931,Manjunath Achari,13.0,1,0
1060,932,Rekha Fernandes,40.0,2,0
1061,933,Manjunath Patil,29.0,1,0
1062,934,Lokesh Hegde,,1,0
1063,935,Kavitha Gowda,44.0,2,0
1064,936,Rekha Kumar,22.0,2,0
1065,938,Shivakumar Pai,50.0,1,0
1066,939,Syed Rao,42.0,1,0
1067,940,Basavaraj Rao,38.0,1,0
1068,941,Mohammed Desai,30.0,1,0
1069,942,Manjula Pai,,2,0
1070,943,Joseph Khan,29.0,1,0
1071,944,Mohammed Poojari,19.0,1,0
1072,945,Shivakumar Reddy,31.0,1,0
1073,946,Divya D'Souza,26.0,2,0
1074,947,Syed Sheikh,31.0,1,0
1075,948,Savitha Biradar,35.0,2,0
1076,949,Mahesh Bhat,9.0,1,0
1077,950,Joseph Swamy,23.0,1,0
1078,951,Anil Rao,34.0,1,0
1079,952,Raghavendra Khan,29.0,1,0
1080,953,Nagaraj Angadi,22.0,1,0
1081,953,Selvi Naik,26.0,2,0
1082,954,Dinesh Achari,6.0,1,0
1083,955,Praveen Reddy,,1,0
1084,955,Vijay Hegde,34.0,1,0
1085,956,Unknown,45.0,1,0
1086,957,Asha Bhat,50.0,2,0
1087,958,Imran Murthy,32.0,1,0
1088,958,Imran Biradar,15.0,1,0
1089,959,Asha Shetty,65.0,2,0
1090,960,Suma Angadi,,2,0
1091,961,Geetha Shetty,4.0,2,0
1092,962,Venkatesh Biradar,52.0,1,0
1093,963,Rekha Angadi,23.0,2,0
1094,964,Fathima Murthy,41.0,2,0
1095,965,Ramesh Nayaka,26.0,1,0
1096,966,Nagaraj Reddy,32.0,1,0
1097,967,Anitha Desai,24.0,2,0
1098,968,Anthony D'Souza,5.0,1,0
1099,968,Anil Banakar,17.0,1,0
1100,969,Lakshmi Kulkarni,38.0,2,0
1101,970,Anthony Gowda,24.0,1,0
1102,970,Anthony Khan,52.0,1,0
1103,971,Harish Fernandes,11.0,1,0
1104,971,Irfan Poojari,41.0,1,0
1105,972,Radha Achari,36.0,2,0
1106,974,Anil D'Souza,40.0,1,0
1107,974,Umesh D'Souza,21.0,1,0
1108,975,Selvi Naik,46.0,2,0
1109,976,Raghavendra Poojari,31.0,1,0
1110,977,Rekha Gowda,,2,0
1111,978,Geetha Sheikh,36.0,2,0
1112,979,Mohammed Banakar,33.0,1,0
1113,980,Lokesh Shetty,25.0,1,0
1114,980,Naveen Rao,62.0,1,0
1115,981,Pushpa Bhat,,2,0
1116,982,Unknown,55.0,1,0
1117,983,Lokesh Angadi,,1,0
1118,984,Divya Khan,18.0,2,0
1119,986,Anil Poojari,60.0,1,0
1120,986,Anitha Hegde,46.0,2,0
1121,987,Harish Swamy,18.0,1,0
1122,987,Dinesh Achari,40.0,1,0
1123,988,Raghavendra Reddy,41.0,1,0
1124,989,Pushpa Biradar,,2,0
1125,990,Shivakumar Biradar,62.0,1,0
1126,991,Santosh Poojari,26.0,1,0
1127,991,Umesh Reddy,41.0,1,0
1128,991,Anil Hegde,49.0,1,0
1129,992,Nagamma Pai,,2,0
1130,993,Vijay Khan,,1,0
1131,993,Prakash Sheikh,44.0,1,0
1132,994,Sunitha Biradar,35.0,2,0
1133,995,Nagamma Gowda,40.0,2,0
1134,996,Dinesh Poojari,47.0,1,0
1135,997,Ramesh D'Souza,54.0,1,1
1136,998,Rekha Angadi,25.0,2,0
1137,999,Suresh Kumar,31.0,1,0
1138,1001,Shobha Angadi,25.0,2,0
1139,1002,Basavaraj Banakar,6.0,1,0
1140,1003,Joseph Swamy,39.0,1,0
1141,1004,Mohammed Reddy,39.0,1,0
1142,1005,Sunitha Kumar,,2,0
1143,1006,Imran Swamy,41.0,1,0
1144,1008,Sunitha Kumar,,2,0
1145,1008,Santosh Banakar,20.0,1,0
1146,1009,Radha Poojari,60.0,2,0
1147,1010,Shivakumar Angadi,31.0,1,0
1148,1011,Lokesh Bhat,25.0,1,0
1149,1013,Harish Murthy,12.0,1,0
1150,1014,Kavitha Murthy,34.0,2,0
1151,1015,Wilson Biradar,34.0,1,0
1152,1015,Wilson Swamy,20.0,1,0
1153,1016,Bhagya Hegde,19.0,2,0
1154,1017,Fathima Sheikh,41.0,2,0
1155,1019,Shobha Naik,34.0,2,0
1156,1020,Ayesha Sheikh,52.0,2,0
1157,1021,Santosh Naik,,1,0
1158,1021,Geetha Kumar,40.0,2,0
1159,1022,Suresh Kulkarni,38.0,1,0
1160,1023,Geetha Poojari,,2,0
1161,1024,Manjula Rao,59.0,2,0
1162,1025,Pushpa Kumar,25.0,2,0
1163,1026,Praveen Fernandes,38.0,1,0
1164,1027,Pushpa Banakar,50.0,2,0
1165,1028,Dinesh Banakar,28.0,1,0
1166,1029,Pallavi Biradar,40.0,2,1
1167,1029,Srinivas Banakar,38.0,1,0
1168,1029,Raghavendra Gowda,31.0,1,0
1169,1030,Imran Angadi,35.0,1,0
1170,1031,Anitha Achari,39.0,2,0
1171,1032,Praveen Swamy,,1,0
1172,1033,Shivakumar Fernandes,51.0,1,0
1173,1034,Savitha Banakar,34.0,2,0
1174,1035,Harish Rao,15.0,1,0
1175,1036,Girish Khan,34.0,1,0
1176,1037,Kavitha Poojari,18.0,2,0
1177,1038,Imran Angadi,31.0,1,0
1178,1038,Abdul Khan,16.0,1,0
1179,1039,Rekha Nayaka,27.0,2,0
1180,1039,Mahesh Desai,25.0,1,0
1181,1040,Hanumantha Shetty,7.0,1,0
1182,1040,Venkatesh Khan,16.0,1,0
1183,1041,Manjunath Kulkarni,26.0,1,0
1184,1042,Lokesh Reddy,38.0,1,1
1185,1043,Savitha Fernandes,5.0,2,0
1186,1043,Anthony Achari,25.0,1,0
1187,1044,Mohammed Shetty,37.0,1,0
1188,1045,Chetan Biradar,29.0,1,0
1189,1046,Mahesh Naik,39.0,1,0
1190,1047,Lakshmi Banakar,11.0,2,0
1191,1048,Unknown,18.0,2,0
1192,1049,Umesh Murthy,55.0,1,0
1193,1050,Divya Reddy,25.0,2,0
1194,1053,Asha D'Souza,33.0,2,0
1195,1054,Savitha Naik,18.0,2,0
1196,1055,Selvi Swamy,44.0,2,0
1197,1055,Girish Reddy,42.0,1,0
1198,1056,Manjula Kumar,40.0,2,0
1199,1057,Shobha Rao,48.0,2,0
1200,1058,Vijay Naik,34.0,1,0
1201,1059,Nagamma Sheikh,37.0,2,0
1202,1060,Asha D'Souza,30.0,2,0
1203,1060,Anil Desai,33.0,1,0
1204,1061,Chetan Kumar,,1,0
1205,1062,Divya Angadi,14.0,2,0
1206,1063,Wilson Bhat,,1,0
1207,1064,Suresh Achari,35.0,1,0
1208,1065,Vijay Swamy,20.0,1,0
1209,1066,Manjula Shetty,21.0,2,0
1210,1068,Umesh Bhat,,1,0
1211,1068,Suresh Kulkarni,26.0,1,0
1212,1070,Dinesh Rao,64.0,1,0
1213,1070,Lakshmi Hegde,5.0,2,0
1214,1071,Shivakumar Kumar,17.0,1,0
1215,1071,Kiran Nayaka,24.0,1,0
1216,1072,Anthony Bhat,22.0,1,0
1217,1073,Unknown,67.0,1,0
1218,1075,Kavitha Sheikh,,2,0
1219,1076,Venkatesh Murthy,44.0,1,1
1220,1077,Savitha Nayaka,31.0,2,0
1221,1079,Mohammed Naik,35.0,1,0
1222,1079,Shivakumar Poojari,29.0,1,0
1223,1080,Ayesha Bhat,16.0,2,0
1224,1080,Venkatesh Gowda,38.0,1,0
1225,1081,Harish Nayaka,40.0,1,0
1226,1081,Mary Nayaka,37.0,2,0
1227,1082,Pallavi Sheikh,21.0,2,0
1228,1083,Rekha Angadi,25.0,2,0
1229,1084,Mohammed Desai,46.0,1,0
1230,1085,Selvi Hegde,31.0,2,0
1231,1086,Manjunath Murthy,38.0,1,0
1232,1087,Chetan Banakar,17.0,1,0
1233,1088,Ramesh Swamy,23.0,1,0
1234,1088,Nagaraj Achari,18.0,1,0
1235,1089,Irfan Kumar,26.0,1,0
1236,1090,Pushpa D'Souza,25.0,2,0
1237,1092,Kiran Banakar,,1,0
1238,1093,Ramesh Khan,44.0,1,0
1239,1093,Lakshmi Patil,12.0,2,0
1240,1094,Pushpa Naik,,2,0
1241,1095,Basavaraj Khan,36.0,1,0
1242,1096,Savitha Shetty,27.0,2,0
1243,1097,Fathima Kumar,32.0,2,0
1244,1098,Savitha Pai,32.0,2,0
1245,1099,Srinivas Shetty,20.0,1,0
1246,1100,Deepa Fernandes,46.0,2,1
1247,1101,Manjunath Desai,39.0,1,0
1248,1101,Rekha Murthy,,2,0
1249,1102,Suresh D'Souza,50.0,1,0
1250,1104,Imran Shetty,29.0,1,0
1251,1105,Nagaraj Gowda,11.0,1,0
1252,1106,Manjunath Murthy,52.0,1,0
1253,1107,Pallavi Gowda,,2,0
1254,1108,Joseph Desai,39.0,1,0
1255,1109,Shobha Swamy,18.0,2,0
1256,1110,Divya Pai,,2,0
1257,1111,Unknown,,1,0
1258,1112,Venkatesh Angadi,28.0,1,0
1259,1113,Manjunath Shetty,44.0,1,0
1260,1114,Anthony Kulkarni,31.0,1,0
1261,1115,Nagaraj Bhat,39.0,1,0
1262,1117,Geetha Angadi,30.0,2,0
1263,1118,Mary Poojari,,2,0
1264,1119,Anthony Kulkarni,52.0,1,0
1265,1120,Shivakumar Desai,16.0,1,0
1266,1120,Praveen Bhat,36.0,1,0
1267,1121,Unknown,18.0,1,0
1268,1122,Deepa Reddy,,2,0
1269,1123,Joseph Reddy,5.0,1,0
1270,1124,Divya Rao,28.0,2,0
1271,1125,Nagaraj Kulkarni,19.0,1,0
1272,1126,Bhagya Bhat,23.0,2,0
1273,1127,Unknown,,2,0
1274,1128,Shivakumar Kulkarni,36.0,1,0
1275,1129,Sunitha Pai,47.0,2,0
1276,1130,Dinesh Sheikh,41.0,1,0
1277,1131,Shobha Achari,11.0,2,0
1278,1132,Nagamma Murthy,21.0,2,0
1279,1133,Syed Desai,43.0,1,0
1280,1133,Mary Murthy,39.0,2,0
1281,1134,Selvi Fernandes,49.0,2,0
1282,1135,Unknown,,1,0
1283,1136,Mahesh Poojari,,1,0
1284,1137,Basavaraj Angadi,26.0,1,0
1285,1138,Dinesh Gowda,47.0,1,0
1286,1139,Naveen Hegde,26.0,1,0
1287,1140,Hanumantha Swamy,,1,0
1288,1141,Kiran Banakar,35.0,1,0
1289,1142,Hanumantha D'Souza,31.0,1,0
1290,1143,Suresh Pai,39.0,1,0
1291,1143,Ramesh Hegde,42.0,1,0
1292,1144,Girish Bhat,45.0,1,0
1293,1145,Geetha Gowda,25.0,2,0
1294,1146,Nagamma Hegde,35.0,2,0
1295,1146,Geetha Banakar,45.0,2,0
1296,1147,Mahesh Sheikh,29.0,1,0
1297,1150,Umesh Khan,37.0,1,0
1298,1151,Sunitha Achari,23.0,2,0
1299,1153,Anthony Pai,10.0,1,0
1300,1153,Suresh Kumar,30.0,1,0
1301,1154,Asha Kulkarni,33.0,2,1
1302,1155,Geetha Shetty,23.0,2,0
1303,1155,Wilson Rao,25.0,1,0
1304,1156,Lokesh Fernandes,11.0,1,0
1305,1157,Vijay Kumar,25.0,1,0
1306,1158,Chetan Pai,23.0,1,0
1307,1159,Shobha Reddy,53.0,2,0
1308,1160,Mahesh Rao,40.0,1,0
1309,1161,Mary Pai,33.0,2,0
1310,1161,Lokesh Biradar,39.0,1,0
1311,1162,Savitha Bhat,32.0,2,0
1312,1163,Pallavi Gowda,10.0,2,0
1313,1164,Kiran Rao,28.0,1,0
1314,1165,Girish Poojari,,1,0
1315,1166,Prakash Naik,37.0,1,0
1316,1166,Abdul Kulkarni,33.0,1,0
1317,1167,Vijay Banakar,12.0,1,0
1318,1168,Deepa D'Souza,,2,0
